371184931,Déjà Vu,Katy Perry,
60578281,Tonight,Ken Laszlo,
142986206,Perfect,Ed Sheeran,
19780171,I Can't Help Myself,John Fogerty,
2465172,À quatre pas d'ici (Album Version),Céline Dion,
72004663,Quand je tombe en amour,Martine St. Clair,
91483654,"Lavez, lavez",Martine St-Clair,
64847731,Le Boys Blues Band,Éric Lapointe,
6427326,Du soleil dans la nuit,Gérard Blanc,
73277102,Indigene,Marc Gabriel,
73277098,Karianne,Marc Gabriel,
73277105,Tu y'arriveras,Marc Gabriel,
73277054,Jerusalem,Marc Gabriel,
73277055,La vallee des rois,Marc Gabriel,
73277103,Tous les heros,Marc Gabriel,
73277101,Le lion est mort ce soir,Marc Gabriel,
73277056,Transatlantique,Marc Gabriel,
73277062,Pour une fois,Marc Gabriel,
73277058,Tabous,Marc Gabriel,
12904462,Le Monde Est Stone (extrait De Starmania),Fabienne Thibeault,
3996003,Le Monde Est Stone (Extrait De Starmania),Fabienne Thibeault,
3111030,I'm Gonna Be (500 Miles),The Proclaimers,
3111037,I'm On My Way,The Proclaimers,
89429835,All I Need Is A Miracle,Mike + The Mechanics,
17778870,The Living Years,Mike + The Mechanics,
72273606,Midnight At the Lost and Found,Meat Loaf,
867302,Superman (It's Not Easy),Five for Fighting,
3126343,Unchain My Heart,Joe Cocker,
15681535,You Are So Beautiful,Joe Cocker,
17976547,Everybody Wants To Rule The World,Tears for Fears,
2627147,All American Girls,Sister Sledge,
75070408,Groove Is in the Heart,Deee-Lite,
67943089,We Didn't Start the Fire,Billy Joel,
14615046,Mama (LP Version),Genesis,
78869402,Raise Your Glass,Dena Deadly,
625836,It's Still Rock and Roll to Me,Billy Joel,
567680,Eye In The Sky,The Alan Parsons Project,
109903988,Upside Down,80s Greatest Hits,
145437874,Don't Go,Compilation Années 80,
96583192,You Got It (The Right Stuff),Compilation 80's,
1873639,Où Sont Les Femmes,Generation Disco,
131961934,A cause des garçons,Années 80 Forever,
103890340,Rhythm of the Night,Compilation Années 80,
115118434,Let the Music Play,Compilation 80's,
131961952,Tous les bateaux s'envolent,Années 80 Forever,
113357462,Out of Touch,Compilation Années 80,
114204144,One Night in Bangkok,80's Pop Band,
94867156,Higher Love,Compilation 80's,
94898650,Flashdance...What a Feeling,80's Pop Band,
96583178,Broken Wings,Compilation 80's,
1065849,Step by Step,New Kids on the Block,
5404551,You Got It (The Right Stuff),New Kids on the Block,
1277795,Cover Girl,New Kids on the Block,
1277794,I'll Be Loving You (Forever),New Kids on the Block,
143352978,Still Sounds Good,New Kids on the Block,
1277798,Tonight,New Kids on the Block,
2482143,Step By Step (The C & C Vocal Club Mix),New Kids on the Block,
1068156,Please Don't Go Girl (Album Version),New Kids on the Block,
13205345,Never Let You Go (Album Version),New Kids on the Block,
1054079,Angel (Album Version),New Kids on the Block,
71332766,Jane,Starship,
72004801,Faut pas que j'panique,Marie Carmen,
72004802,Dans la peau,Marie Carmen,
72004803,C'est pas perdu,Marie Carmen,
72004806,Donne-toi,Marie Carmen,
3821893,Staying Together,Debbie Gibson,
3821894,Only In My Dreams,Debbie Gibson,
3821896,Red Hot,Debbie Gibson,
3821897,Wake Up To Love,Debbie Gibson,
959292,Rich Girl,Daryl Hall & John Oates,
959299,You Make My Dreams,Daryl Hall & John Oates,
959305,I Can't Go For That (No Can Do),Daryl Hall & John Oates,
960539,Out Of Touch,Daryl Hall & John Oates,
959323,Kiss On My List,Daryl Hall & John Oates,
72055417,One Shot (Radio Edit),JLS,
10445569,Life Goes On (2003 - Remaster),Poison,
3087538,Angels,Robbie Williams,
66632308,C'est Mieux Que D'aimer (Album Version),Mario Pelchat,
66632310,Rien Changer (Album Version),Mario Pelchat,
61529144,Lady In Black,Bad Boys Blue,
71306414,Avec classe,Corneille,
71307192,Plus rien n'est pareil,Dubmatique,
136408196,Master Of Puppets (Remastered),Metallica,
136408184,Fade To Black (Remastered),Metallica,
136408212,...And Justice For All,Metallica,
136408206,Orion (Remastered),Metallica,
136408180,Ride The Lightning (Remastered),Metallica,
136408174,Seek & Destroy (Remastered),Metallica,
136408190,Creeping Death (Remastered),Metallica,
136408210,Blackened,Metallica,
136408220,Harvester Of Sorrow,Metallica,
136408218,The Shortest Straw,Metallica,
136408226,Dyers Eve,Metallica,
136408224,To Live Is to Die,Metallica,
136408214,Eye Of The Beholder,Metallica,
136408216,One,Metallica,
136408188,Escape (Remastered),Metallica,
136408168,Whiplash (Remastered),Metallica,
136408182,For Whom The Bell Tolls (Remastered),Metallica,
17730985,Centerfield,John Fogerty,
17730986,I Can't Help Myself,John Fogerty,
126040105,Finest Girl (Bin Laden Song),The Lonely Island,
126040101,Equal Rights,The Lonely Island,
126040137,Incredible Thoughts,The Lonely Island,
17454047,Jack Sparrow,The Lonely Island,
2812593,Hanky Panky,Madonna,
65655595,"Circle Of Life (From ""The Lion King""/Soundtrack)",Carmen Twillie,
764920,I'm a Believer,The Monkees,
3541319,Just A Gigolo/I Ain't Got Nobody (Medley) (1991 Digital Remaster),Louis Prima,
72382790,Misirlou,Dick Dale & His Del-tones,
546725,"Theme from ""The Dukes of Hazzard"" (Good Ol' Boys)",Waylon Jennings,
72053004,"Under the Sea (From ""The Little Mermaid"")",Samuel E. Wright,
67398051,"I'll Make a Man Out of You (From ""Mulan""/Soundtrack)",Donny Osmond,
3117895,You'll Be In My Heart,Phil Collins,
65652417,Beautiful Soul,Jesse McCartney,
3117892,Strangers Like Me,Phil Collins,
18091454,True To Your Heart (Album Version),98º,
675788,How Am I Supposed To Live Without You,Laura Branigan,
787206,Give Me Novacaine/She's A Rebel,Green Day,
77626602,Comme on attend le printemps,Jérôme Couture,
132249456,My Sweetest Thing,Jérôme Couture,
132249468,Oublions tout,Jérôme Couture,
132249464,On s'en fout,Jérôme Couture,
599309,Together Forever (Lover's Leap Remix),Rick Astley,
1718748,"Boys, Boys, Boys",Super Party 80,
1008560,Girl I'm Gonna Miss You,Milli Vanilli,
13020397,Blame It on the Rain,Milli Vanilli,
685227,I Feel For You,Chaka Khan,
10474073,Knock On Wood (Rivisited Version),Amii Stewart,
638487,Der Kommissar,Falco,
2838140,Partenaire Particulier,Partenaire Particulier,
584172,Call Me,Spagna,
80396502,Easy Lady,Spagna,
5367498,Words (Original Version 1983),F.R. David,
17457019,Jack Sparrow,The Lonely Island,
94363852,Bailando (English Version),Enrique Iglesias,
2794574,You Must Love Me,Madonna,
136408164,Jump In The Fire (Remastered),Metallica,
119339970,The Hands of Man,Chris de Burgh,
66499411,Stutter,Marianas Trench,
42488821,Levon,Elton John,
723849,Borderline (Remix),Madonna,
72218012,I Say A Little Prayer,Cast,
15627440,Cry For Help,Rick Astley,
88611685,High on You,Survivor,
15702422,What About Love,Meat Loaf,
899945,I Feel the Earth Move,Martika,
4108057,Les démons de minuit,Images,
136408222,The Frayed Ends Of Sanity,Metallica,
136408186,Trapped Under Ice (Remastered),Metallica,
371184991,Bon appétit,Katy Perry,
17454055,Motherlover,The Lonely Island,
59509541,The Way You Make Me Feel (2012 Remaster),Michael Jackson,
5404556,Let's Hear It for the Boy,Deniece Williams,
17982186,Gigi L'Amoroso,Dalida,
135826734,La fille qui m’accompagne,Francis Cabrel,
135826742,C’est écrit,Francis Cabrel,
135826744,Encore et encore,Francis Cabrel,
135826766,La corrida,Francis Cabrel,
135826776,Rosie,Francis Cabrel,
135826768,Sarbacane,Francis Cabrel,
17895333,Dick In A Box,The Lonely Island,
126040107,Mona Lisa,The Lonely Island,
6259349,Mickey,Toni Basil,
89744999,Good Girls (Acoustic),5 Seconds Of Summer,
83931577,Daylight,5 Seconds Of Summer,
67812648,3-Way (The Golden Rule),The Lonely Island,
88091545,Quelque chose de Tennessee,Johnny Hallyday,
142986200,Castle on the Hill,Ed Sheeran,
376219441,Castle on the Hill (Throttle Remix),Ed Sheeran,
136331680,Coeur de rocker,Julien Clerc,
88091559,Laura,Johnny Hallyday,
5190288,Tonight (Original Edit),Ken Laszlo,
363603291,D’la bière au ciel,Lendemain de veille,
141337083,Ville De Lumière (2017 Remastered),Gold,
563834,"You're My Heart, You're My Soul",Modern Talking,
966297,Azul,Cristian,
112662184,Mr. Blue Sky,Electric Light Orchestra,
116914116,Nobody Home,Pink Floyd,
3613218,Changes,Yes,
20451001,The Friends Of Mr. Cairo,Jon & Vangelis,
77544320,Les femmes,Étienne Drapeau,
77544330,On veut de l'amour,"Marie-Eve Janvier, Jean-François Breau, Natasha St-Pier & Jonathan Roy",
77544325,Deux à aimer,Marie-Eve Janvier & Natasha St-Pier,
77544327,Seul,"Normand Lévesque, Amélie B. Simard, Étienne Drapeau, Natasha St-Pier, Jonathan Roy, Marie-Eve Janvier & Jean-François Breau",
77544314,L'homme qui a tout,Étienne Drapeau,
77544315,Cœur de pierre,Amélie B. Simard,
77544316,Dites lui,Natasha St-Pier,
77544317,Les fleurs du mal,Jean-François Breau & Etienne Drapeau,
77544318,Du plaisir,Jean-françois Breau,
77544319,N'as-tu pas honte,Natasha St-Pier,
77544321,Le sang des soldats,Jonathan Roy,
77544322,Les amoureux de Séville,Étienne Drapeau & Amélie B. Simard,
77544323,Changer,Marie-Eve Janvier & Jean-François Breau,
77544324,Je pense à lui,Marie-Ève Janvier,
77544326,Seulement l'amour,Marie-Eve Janvier & Jean-François Breau,
77544328,Tristesa Andalucia,Chico,
77544329,Don Juan est mort,"Étienne Drapeau, Normand Lévesque, Marie-Eve Janvier, Amélie B. Simard & Natasha St-Pier",
77544331,L'amour est plus fort,Natasha St-Pier & Amélie B. Simard Marie-Eve Janvier,
18053326,Authority Song (Album Version),John Mellencamp,
18053324,Crumblin' Down (Album Version),John Mellencamp,
18053331,Cherry Bomb (Album Version),John Mellencamp,
18053329,R.O.C.K. In The U.S.A. (A Salute To 60's Rock) (Album Version),John Mellencamp,
18053330,Paper In Fire (Album Version),John Mellencamp,
8146787,Kissing a Fool (Remastered),George Michael,
17733682,Running In The Family (Single Version),Level 42,
200982,Le métro n'attend pas,Daniel Lavoie,
361663331,Je voudrais voir New York (feat. Martin Léon),Daniel Lavoie,
361663251,Jour de plaine (feat. Jorane),Daniel Lavoie,
200960,Jours de plaine,Daniel Lavoie,
200976,Tension attention !,Daniel Lavoie,
361663271,Qui sait (feat. Maurane),Daniel Lavoie,
200921,Je voudrais voir New-York,Daniel Lavoie,
3588160,Shock The Monkey,Coal Chamber,
395094692,Friends,Justin Bieber,
422304962,What Lovers Do,Maroon 5,
122737720,Échec et mat,Marie Denise Pelletier,
122737730,Pourquoi? (Si difficile de s'aimer),Marie Denise Pelletier,
128234799,Sur Ma Peau,Paul Piché,
128234807,Un Château De Sable,Paul Piché,
128227977,Homme Autonome,Damien Robitaille,
63125282,La seule chose que tu me dois,Les Respectables,
63125281,Mêle-toi de tes affaires,Les Respectables,
62509075,La vie c't'une job,Les Respectables,
136849794,Plus rien à faire,Alfa Rococo,
136849782,Lever l'ancre,Alfa Rococo,
362738811,Le goût de l'eau,Michel Rivard,
362739861,Ma blonde et les poissons,Michel Rivard,
362738771,Rumeurs sur la ville,Michel Rivard,
362739881,Un trou dans les nuages,Michel Rivard,
362738831,La lune d'automne,Michel Rivard,
362739821,Le privé,Michel Rivard,
350882961,PDA,Scott Helman,
13816441,Hold On Tight,Electric Light Orchestra,
112662192,Wild West Hero,Electric Light Orchestra,
541393,Mr. Blue Sky,Electric Light Orchestra,
5748517,Telephone Line,Electric Light Orchestra,
75487832,Make Me Lose Control,Eric Carmen,
3358294,Too Shy,Kajagoogoo,
420896172,Every Breath You Take,The Police,
594827,Crazy Train,Ozzy Osbourne,
13179889,"Der Kommissar (7"" Version)",After The Fire,
134036212,In The Air Tonight (2015 Remastered),Phil Collins,
69962764,Should I Stay or Should I Go (Remastered),The Clash,
626119,Cum on Feel the Noize,Quiet Riot,
38084061,Pour Some Sugar On Me (2012),Def Leppard,
134109554,Je veux,ZAZ,
108549184,Si jamais j'oublie,ZAZ,
17975972,Mr. Telephone Man (Album Version),New Edition,
89617121,Pass the Dutchie (Re-Recorded),Musical Youth,
372667921,Je voudrais voir New-York (feat. Daniel Lavoie),Le Grand Chœur,
128234863,Sur Ma Peau,Paul Piché,
5491626,Der Kommissar (Re-Recorded / Remastered),After The Fire,
62625484,Wild Thing (Re-Recorded),Tone-Loc,
62378007,Turning Japanese (from Beverly Hills Ninja),The Vibrators,
10249646,Every 1’s A Winner (Re-recorded / Remastered),Hot Chocolate,
2344583,Ring My Bell (Re-Recorded),Anita Ward,
68382799,Abracadabra,John Parr,
140307583,I Want to Hold Your Hand,Al Green,
92136134,Candy Girl,New Edition,
17942262,Can You Stand The Rain,New Edition,
13816426,Telephone Line,Electric Light Orchestra,
134109572,Eblouie par la nuit,ZAZ,
134109564,Ni oui ni non,ZAZ,
561836,Sweet Dreams (Are Made of This) (Remastered),Eurythmics,
797434,Love Will Tear Us Apart,Joy Division,
6071028,"When the Going Gets Tough, the Tough Get Going",Billy Ocean,
15615655,Love Really Hurts Without You,Billy Ocean,
362739161,Le privé,Michel Rivard,
66643421,Reste-là (Album Version),Mario Pelchat,
9809717,One More Try (Remastered),George Michael,
15397766,Le Pouding A L'Arsenic (Live at Le Spectrum),Les Colocs,
429507692,Ma taverne (Live),La Chicane,
77496625,Nous sommes les mêmes,Marc Dupré,
95779884,Rêve encore,Marc Dupré,
125137912,My Sweetest Thing,Jérôme Couture,
132249454,Plus fort que tout,Jérôme Couture,
77626592,Goodbye Girl,Jérôme Couture,
75487813,All By Myself (Remastered),Eric Carmen,
75487828,It Hurts Too Much (Remastered),Eric Carmen,
68661137,Prends bien garde,Julie Masse,
420695042,Elle me dit,L'Essentiel De La Chanson Française,
15626285,One More Try (Remastered 2006),George Michael,
68661139,Billy,Julie Masse,
68661171,À quoi rêvent les millionnaires,Julie Masse,
95730676,We Don't Have to Take Our Clothes Off,80s Unforgettable Hits,
115784600,I Knew You Were Waiting (For Me),80s Chartstarz,
115784620,French Kissin,80s Chartstarz,
114173762,Where Do Broken Hearts Go,80s Chartstarz,
5156634,Parents Just Dont Understand,Modern Rock Players,
5156654,2 Legit 2 Quit,Modern Rock Players,
417442332,"De Do Do Do, De Da Da Da",The Police,
139598393,Rumours,Timex Social Club,
2795610,Saving All My Love for You,Whitney Houston,
75981532,So Emotional,Whitney Houston,
969205,All The Man That I Need,Whitney Houston,
2795615,So Emotional (Remastered),Whitney Houston,
75981537,Where Do Broken Hearts Go,Whitney Houston,
75981531,Didn't We Almost Have It All,Whitney Houston,
64764529,Mirrors,Justin Timberlake,
1014083,"Time, Love And Tenderness (Single Version)",Michael Bolton,
17296189,Pop Goes The World,Men Without Hats,
19815001,Antisocial,Anthrax,
3891545,Ding Dong Song (Radio edit),Günther & The Sunshine Girls,
126919377,Rollercoaster,Alyssa Reid,
448394922,Nadie ha dicho,Laura Pausini,
610989,100 Years,Five for Fighting,
69382625,What If,Five for Fighting,
65655684,All I Know,Five for Fighting,
135447500,The Day I Died,Five for Fighting,
135447498,Your Man,Five for Fighting,
135447494,Symphony Lane,Five for Fighting,
140666497,Fou,Andréanne A. Malette,
107856134,Daniella Denmark,Jonathan Roy,
15682854,Rive-Sud (2008 Digital Remaster),Beau Dommage,
428477282,Échame La Culpa,Luis Fonsi,
18051278,Fight For Your Right,Beastie Boys,
86306161,Je m'envole avec toi,Collage,
86306159,Chanson d'amour,Collage,
86306165,La vie est belle,Collage,
86306151,Boquet d'or,Collage,
17681727,Danza Kuduro,Don Omar,
13161111,September,"Earth, Wind & Fire",
17611901,Superstition,Stevie Wonder,
17461523,I Heard It Through The Grapevine,Marvin Gaye,
3087241,21 Guns,Green Day,
13166816,I Write The Songs,Barry Manilow,
6625821,Two Of Hearts,Stacey Q,
623616,Bark at the Moon,Ozzy Osbourne,
71268853,Souvent longtemps énormément,Diane Tell,
3517334,La fille aux bas nylon,Julien Clerc,
16978440,Ces Idées La,Slows,
15593986,If I Knew Then,Backstreet Boys,
15593983,Bigger,Backstreet Boys,
80902780,Good Girls,5 Seconds Of Summer,
114374792,Breakdown,Guns N' Roses,
114374798,So Fine,Guns N' Roses,
17605939,Mr. Brownstone,Guns N' Roses,
17605938,Out Ta Get Me,Guns N' Roses,
17605936,It's So Easy,Guns N' Roses,
1014978,Why Trust You,Alice Cooper,
1014298,Hell Is Living Without You,Alice Cooper,
1014302,Spark in the Dark,Alice Cooper,
552396,Bed of Nails,Alice Cooper,
1014276,Only My Heart Talkin',Alice Cooper,
1013768,I'm Your Gun,Alice Cooper,
1015804,Bed of Nails,Alice Cooper,
7675057,Heaven in Your Eyes,Loverboy,
857994,Brown Eyed Girl,Van Morrison,
94856332,Vivo per lei,Andrea Bocelli,
428690122,Smalltown Boy,Bronski Beat,
55001471,True Devotion,Samantha Fox,
55001531,The Best Is Yet To Come,Samantha Fox,
17604914,Civil War,Guns N' Roses,
17605941,My Michelle,Guns N' Roses,
17605946,Rocket Queen,Guns N' Roses,
17605948,Nice Boys (Live Version Explicit),Guns N' Roses,
17608169,Bad Obsession (Album Version Explicit),Guns N' Roses,
5093786,Right Now,Van Halen,
3826816,"""5150""",Van Halen,
3826815,Love Walks In,Van Halen,
3826813,Summer Nights,Van Halen,
3826814,Best of Both Worlds,Van Halen,
3826809,Good Enough,Van Halen,
5093777,Dance The Night Away,Van Halen,
5093782,Why Can't This Be Love,Van Halen,
5093784,When It's Love,Van Halen,
5093783,Dreams,Van Halen,
5093788,Humans Being,Van Halen,
3114299,La Liste,Rose,
567681,Don't Answer Me,The Alan Parsons Project,
66643429,Ailleurs (Album Version),Mario Pelchat,
66643420,Voyager Sans Toi (Album Version),Mario Pelchat,
65312768,Leave A Light On,Belinda Carlisle,
66643425,Quand On Y Croit (Album Version),Mario Pelchat,
428735752,Why ?,Bronski Beat,
460599202,Avec tes yeux (Pretty Face) (Bonus),Roch Voisine,
460598962,La-bas dans l'ombre (Bonus) (Version Européenne),Roch Voisine,
128236005,L'oeil Du Zig,Zebulon,
128235945,Les Femmes Préfèrent Les Ginos,Zebulon,
128235999,Le Pédophile Cybernétique,Zebulon,
128236007,Pas Capable,Zebulon,
128236009,Casino,Zebulon,
128236003,Y Fait Chaud,Zebulon,
108945654,Who Do You Love,Marianas Trench,
77477943,Sans cri ni haine,Marie-Mai,
125468090,Two Out of Three Ain't Bad,Meat Loaf,
125468084,You Took The Words Right Out of My Mouth (Hot Summer Night),Meat Loaf,
125468086,Heaven Can Wait,Meat Loaf,
532258,Paradise by the Dashboard Light,Meat Loaf,
125468094,For Crying Out Loud,Meat Loaf,
17683899,Good Girls Go To Heaven (Bad Girls Go Everywhere),Meat Loaf,
17682417,Lost Boys And Golden Girls,Meat Loaf,
1636751,Paradise By The Dashboard Light,Various Artists - Meatloaf Tribute,
15702411,The Monster Is Loose,Meat Loaf,
15702414,Bad For Good,Meat Loaf,
15702415,Cry Over Me,Meat Loaf,
15702416,"In The Land Of The Pig, The Butcher Is King",Meat Loaf,
87532255,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,
87532259,I'd Lie For You (And That's The Truth),Meat Loaf,
87532261,Objects In The Rear View Mirror May Appear Closer Than They Are,Meat Loaf,
17685703,Not A Dry Eye In The House,Meat Loaf,
17683898,Everything Louder Than Everything Else,Meat Loaf,
72544966,Best Song Ever,One Direction,
7460106,Go West (Radio Edit),Pet Shop Boys,
3122973,It's A Sin,Pet Shop Boys,
119121716,Wear My Hat (Live) (2016 Remastered),Phil Collins,
3037376,Neutron Dance,The Pointer Sisters,
69382614,Dès que le vent soufflera,Renaud,
3087487,Should've Known Better,Richard Marx,
70777428,Somebody Somewhere,Platinum Blonde,
575563,How Can We Be Lovers,Michael Bolton,
4290174,Do You Remember,Phil Collins,
4290175,One More Night,Phil Collins,
4290176,Against All Odds,Phil Collins,
134036426,Against All Odds (Take A Look At Me Now) (2016 Remastered),Phil Collins,
134036244,A Groovy Kind Of Love (2016 Remastered),Phil Collins,
134036236,One More Night (2016 Remastered),Phil Collins,
134036242,Separate Lives (Love Theme From White Nights) (2016 Remastered),Phil Collins,
134036222,I Don't Care Anymore (2016 Remastered),Phil Collins,
1082675,1-2-3,Gloria Estefan,
565055,Conga,Miami Sound Machine,
3247470,She Ain't Pretty,The Northern Pikes,
80585656,"The Heat Is On (From ""Beverly Hills Cop"" Soundtrack)",Hanny Williams,
26088821,You Belong To The City,Glenn Frey,
3114331,Miss Maggie,Renaud,
3296790,Jonathan,Renaud,
555643,P.Y.T. (Pretty Young Thing),Michael Jackson,
2271563,Fast Car,Tracy Chapman,
116914114,Is There Anybody Out There?,Pink Floyd,
116914158,The Final Cut,Pink Floyd,
116914024,The Great Gig in the Sky,Pink Floyd,
3140136,Eyes Without A Face (1999 - Remaster),Billy Idol,
3140137,Flesh For Fantasy (1999 Digital Remaster),Billy Idol,
3102243,To Be A Lover (2001 Digital Remaster),Billy Idol,
3140140,Don't Need A Gun (2001 Digital Remaster),Billy Idol,
2168810,We Didn't Start the Fire,Billy Joel,
123783374,Loverboy,Billy Ocean,
17600808,Thought I'd Died And Gone To Heaven Album Version,Bryan Adams,
136336116,That's What I Like,Bruno Mars,
3015797,Angel Of My Soul (Album Version),Corey Hart,
3015804,Sunflowers (Album Version),Corey Hart,
3015798,Kiss The Sky (Album Version),Corey Hart,
131066092,Sunglasses at Night,Corey Hart,
-2771854666,Amnesia,5 Seconds Of Summer,
12731278,"Oh Happy Day (In the Style of ""Sister Act 2"") [Performance Track with Demonstration Vocals]",Done Again,
12792670,Joyful Joyful,Wishing On A Star,
10497929,Goin' Crazy [Loco del Calor],David Lee Roth,
72411474,Notre amour,Valérie Carpentier,
17824427,Combien de temps,Stephan Eicher,
17824432,Pas D'Ami (Comme Toi) (Edit),Stephan Eicher,
600884,J'te l'dis quand même,Patrick Bruel,
600876,Casser La Voix,Patrick Bruel,
600887,Dors,Patrick Bruel,
90277485,She's Only Happy When She's Dancin',Bryan Adams,
63561399,Ain't No Mountain High Enough (feat. Kelly Rowland),Michael Bolton,
15176128,Love Is a Wonderful Thing,Michael Bolton,
72171717,Vulnérable comme un bébé chat,Bleu Jeans Bleu,
119246120,Pantalon de yoga,Bleu Jeans Bleu,
66319167,Je me touche dans le parc,Les Trois Accords,
426559672,Turbo sympathique,Les Trois Accords,
426559632,Laisse-moi,Les Trois Accords,
3482138,All I Wanna Do Is Make Love To You,Heart,
